doi,url
http://dx.doi.org/10.3201/eid2012.140435,http://www.who.int/influenza/resources/documents/molecular_diagnosis_influenza_virus_humans_update_201108.pdf
http://dx.doi.org/10.3201/eid2012.131642,
http://dx.doi.org/10.3201/eid2014.140908,
http://dx.doi.org/10.3201/eid2012.141280,
http://dx.doi.org/10.3201/eid2012.141026,https://wwwnc.cdc.gov/eid/article/20/12/pdfs/14-1026.pdf
http://dx.doi.org/10.1007/s13238-014-0104-6,https://link.springer.com/content/pdf/10.1007/s13238-014-0104-6.pdf
http://dx.doi.org/10.4137/EHI.S20757,
http://dx.doi.org/10.1038/ncomms6726,https://www.nature.com/articles/ncomms6726.pdf
http://dx.doi.org/10.3201/eid2101.140766,
http://dx.doi.org/10.3201/eid2101.141342,
http://dx.doi.org/10.5210/ojphi.v6i3.5400,https://journals.uic.edu/ojs/index.php/ojphi/article/download/5400/4190
http://dx.doi.org/10.1055/s-0034-1368135,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/s-0034-1368135.pdf
http://dx.doi.org/10.1038/gene.2014.56,https://www.nature.com/articles/gene201456.pdf
http://dx.doi.org/10.1007/s00430-014-0379-5,https://link.springer.com/content/pdf/10.1007%2Fs00430-014-0379-5.pdf
http://dx.doi.org/10.3201/eid2102.131610,
http://dx.doi.org/10.3201/eid2102.141405,https://wwwnc.cdc.gov/eid/article/21/2/pdfs/14-1405.pdf
http://dx.doi.org/10.3201/eid2102.141449,
http://dx.doi.org/10.1007/s00134-015-3665-9,https://link.springer.com/content/pdf/10.1007%2Fs00134-015-3665-9.pdf
http://dx.doi.org/10.1038/leu.2014.242,http://europepmc.org/articles/pmc4318722?pdf=render
http://dx.doi.org/10.3961/jpmph.14.037,http://www.jpmph.org/upload/pdf/jpmph-48-1-10.pdf
http://dx.doi.org/10.1097/NEN.0000000000000141,https://academic.oup.com/jnen/article-pdf/74/1/2/17419694/74-1-2.pdf
http://dx.doi.org/10.3201/eid2103.141165,http://www.aphis.usda.gov/animal_health/animal_dis_spec/swine/downloads/SECD_pre-fed_order_nahln_test_sum_rpt.pdf
http://dx.doi.org/10.3201/eid2103.141658,
http://dx.doi.org/10.1186/1471-2105-5-65,https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/1471-2105-5-65
http://dx.doi.org/10.2149/tmh.2014-25,https://www.jstage.jst.go.jp/article/tmh/43/1/43_2014-25/_pdf
http://dx.doi.org/10.1007/s10393-014-0963-6,https://link.springer.com/content/pdf/10.1007%2Fs10393-014-0963-6.pdf
http://dx.doi.org/10.3201/eid2104.141745,
http://dx.doi.org/10.3201/eid2104.141783,https://wwwnc.cdc.gov/eid/article/21/4/pdfs/14-1783.pdf
http://dx.doi.org/10.3201/eid2104.141370,
http://dx.doi.org/10.3201/eid2104.141949,https://wwwnc.cdc.gov/eid/article/21/4/pdfs/14-1949.pdf
http://dx.doi.org/10.3201/eid2104.141859,https://wwwnc.cdc.gov/eid/article/21/4/pdfs/14-1859.pdf
http://dx.doi.org/10.1093/nar/gku1207,https://academic.oup.com/nar/article-pdf/43/D1/D571/7329552/gku1207.pdf
http://dx.doi.org/10.1007/s13317-014-0064-0,https://link.springer.com/content/pdf/10.1007%2Fs13317-014-0064-0.pdf
http://dx.doi.org/10.7555/JBR.29.20130024,http://europepmc.org/articles/pmc4389116?pdf=render
http://dx.doi.org/10.1021/jm501371s,https://pubs.acs.org/doi/pdf/10.1021/jm501371s
http://dx.doi.org/10.1097/INF.0000000000000643,http://europepmc.org/articles/pmc4418783?pdf=render
http://dx.doi.org/10.1186/1471-2105-5-72,https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/1471-2105-5-72
http://dx.doi.org/10.1021/id500025n,https://pubs.acs.org/doi/pdf/10.1021/id500025n
http://dx.doi.org/10.1038/mi.2014.129,https://www.nature.com/articles/mi2014129.pdf
http://dx.doi.org/10.7162/S1809-97772012000200016,
http://dx.doi.org/10.3201/eid2106.150038,https://wwwnc.cdc.gov/eid/article/21/6/pdfs/15-0038.pdf
http://dx.doi.org/10.3201/eid2106.150013,
http://dx.doi.org/10.3201/eid2106.141394,
http://dx.doi.org/10.3201/eid2106.150176,
http://dx.doi.org/10.1007/s10955-014-1024-9,https://link.springer.com/content/pdf/10.1007%2Fs10955-014-1024-9.pdf
http://dx.doi.org/10.1186/s13756-015-0061-8,https://aricjournal.biomedcentral.com/track/pdf/10.1186/s13756-015-0061-8
http://dx.doi.org/10.1186/1471-2148-4-21,https://bmcevolbiol.biomedcentral.com/track/pdf/10.1186/1471-2148-4-21
http://dx.doi.org/10.1038/mi.2014.119,https://www.nature.com/articles/mi2014119.pdf
http://dx.doi.org/10.1007/s40123-014-0027-6,https://link.springer.com/content/pdf/10.1007%2Fs40123-014-0027-6.pdf
http://dx.doi.org/10.3201/eid2107.141888,http://www.who.int/csr/disease/coronavirus_infections/mers-5-february-2015.pdf?ua=1
http://dx.doi.org/10.3201/eid2107.150054,
http://dx.doi.org/10.3201/eid2107.150070,http://www.who.int/csr/disease/coronavirus_infections/WHO_interim_recommendations_lab_detection_MERSCoV_092014.pdf
http://dx.doi.org/10.3201/eid2107.150178,https://wwwnc.cdc.gov/eid/article/21/7/pdfs/15-0178.pdf
http://dx.doi.org/10.1021/sb5002483,
http://dx.doi.org/10.1007/s00134-015-3755-8,https://link.springer.com/content/pdf/10.1007%2Fs00134-015-3755-8.pdf
http://dx.doi.org/10.1007/s00706-013-1137-x,https://link.springer.com/content/pdf/10.1007%2Fs00706-013-1137-x.pdf
http://dx.doi.org/10.7150/ijbs.11585,http://www.ijbs.com/v11p0913.pdf
http://dx.doi.org/10.1111/j.1582-4934.2008.00347.x,http://europepmc.org/articles/pmc4496103?pdf=render
http://dx.doi.org/10.1007/s10620-015-3615-y,https://link.springer.com/content/pdf/10.1007%2Fs10620-015-3615-y.pdf
http://dx.doi.org/10.3201/eid2108.140978,https://wwwnc.cdc.gov/eid/article/21/8/pdfs/14-0978.pdf
http://dx.doi.org/10.3201/eid2108.142015,https://wwwnc.cdc.gov/eid/article/21/8/pdfs/14-2015.pdf
http://dx.doi.org/10.3201/eid2108.150481,
http://dx.doi.org/10.3201/eid2108.150170,https://wwwnc.cdc.gov/eid/article/21/8/pdfs/15-0170.pdf
http://dx.doi.org/10.1007/s15010-015-0720-y,https://link.springer.com/content/pdf/10.1007%2Fs15010-015-0720-y.pdf
http://dx.doi.org/10.3201/eid2109.141333,https://wwwnc.cdc.gov/eid/article/21/9/pdfs/14-1333.pdf
http://dx.doi.org/10.3201/eid2109.150560,https://wwwnc.cdc.gov/eid/article/21/9/pdfs/15-0560.pdf
http://dx.doi.org/10.3201/eid2109.150476,https://wwwnc.cdc.gov/eid/article/21/9/pdfs/15-0476.pdf
http://dx.doi.org/10.3201/eid2109.150472,http://www.who.int/csr/disease/coronavirus_infections/MERS_CoV_RA_20140613.pdf?ua=1
http://dx.doi.org/10.1097/MD.0b013e3182a713c2,http://europepmc.org/articles/pmc4553975?pdf=render
http://dx.doi.org/10.7453/gahmj.2015.053,https://journals.sagepub.com/doi/pdf/10.7453/gahmj.2015.053
http://dx.doi.org/10.5423/PPJ.OA.03.2015.0044,http://society.kisti.re.kr/sv/SV_svpsbs03V.do?method=download&cn1=JAKO201526650061352
http://dx.doi.org/10.1007/s40121-015-0087-5,https://link.springer.com/content/pdf/10.1007%2Fs40121-015-0087-5.pdf
http://dx.doi.org/10.5210/ojphi.v7i2.5931,https://journals.uic.edu/ojs/index.php/ojphi/article/download/5931/4760
http://dx.doi.org/10.1038/nchem.2325,http://europepmc.org/articles/pmc4580978?pdf=render
http://dx.doi.org/10.1016/j.phrp.2015.08.006,
http://dx.doi.org/10.3201/eid2110.141825,https://wwwnc.cdc.gov/eid/article/21/10/pdfs/14-1825.pdf
http://dx.doi.org/10.1084/jem.21211insight2,https://rupress.org/jem/article-pdf/212/11/1755/642113/jem_21211insights.pdf
http://dx.doi.org/10.1021/acsami.5b07501,
http://dx.doi.org/10.3201/eid2111.150764,http://www.who.int/csr/disease/coronavirus_infections/MERS_CoV_Update_09_May_2014.pdf?ua=1
http://dx.doi.org/10.3201/eid2111.150944,https://wwwnc.cdc.gov/eid/article/21/11/pdfs/15-0944.pdf
http://dx.doi.org/10.3201/eid2111.151016,https://wwwnc.cdc.gov/eid/article/21/11/pdfs/15-1016.pdf
http://dx.doi.org/10.3201/eid2111.151231,
http://dx.doi.org/10.1111/j.1750-2659.2008.00048.x,http://europepmc.org/articles/pmc4634226?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2008.00049.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1750-2659.2008.00049.x
http://dx.doi.org/10.1111/irv.12162,http://europepmc.org/articles/pmc4634238?pdf=render
http://dx.doi.org/10.1111/irv.12035,http://europepmc.org/articles/pmc4634243?pdf=render
http://dx.doi.org/10.1111/irv.12039,http://europepmc.org/articles/pmc4634251?pdf=render
http://dx.doi.org/10.1111/irv.12138,http://europepmc.org/articles/pmc4634260?pdf=render
http://dx.doi.org/10.1111/irv.12134,http://europepmc.org/articles/pmc4634267?pdf=render
http://dx.doi.org/10.1111/irv.12135,http://europepmc.org/articles/pmc4634274?pdf=render
http://dx.doi.org/10.1111/irv.12101,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/irv.12101
http://dx.doi.org/10.1111/irv.12021,http://europepmc.org/articles/pmc4634280?pdf=render
http://dx.doi.org/10.1111/irv.12128,http://europepmc.org/articles/pmc4634287?pdf=render
http://dx.doi.org/10.1111/irv.12105,http://europepmc.org/articles/pmc4634290?pdf=render
http://dx.doi.org/10.1111/irv.12106,http://europepmc.org/articles/pmc4634296?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2009.00081.x,http://europepmc.org/articles/pmc4634525?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2007.00008.x,http://europepmc.org/articles/pmc4634556?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2010.00149.x,http://europepmc.org/articles/pmc4634650?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2006.00002.x,http://europepmc.org/articles/pmc4634660?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2006.00001.x,http://europepmc.org/articles/pmc4634663?pdf=render
http://dx.doi.org/10.15172/pneu.2015.6/488,https://pneumonia.biomedcentral.com/track/pdf/10.15172/pneu.2015.6/488
http://dx.doi.org/10.1021/acs.biochem.5b00833,
http://dx.doi.org/10.3201/eid2112.151232,https://wwwnc.cdc.gov/eid/article/21/12/pdfs/15-1232.pdf
http://dx.doi.org/10.3201/eid2112.150437,https://wwwnc.cdc.gov/eid/article/21/12/pdfs/15-0437.pdf
http://dx.doi.org/10.3201/eid2112.151132,http://www.who.int/emergencies/mers-cov/mers-cov-republic-of-korea-and-china-risk-assessment-19-june-2015.pdf?ua=1
http://dx.doi.org/10.3201/eid2112.150283,https://wwwnc.cdc.gov/eid/article/21/12/pdfs/15-0283.pdf
http://dx.doi.org/10.3201/eid2112.150272,
http://dx.doi.org/10.3201/eid2112.141840,
http://dx.doi.org/10.3201/eid2112.151421,https://wwwnc.cdc.gov/eid/article/21/12/pdfs/15-1421.pdf
http://dx.doi.org/10.1007/s40121-015-0091-9,https://link.springer.com/content/pdf/10.1007%2Fs40121-015-0091-9.pdf
http://dx.doi.org/10.1021/acs.jmedchem.5b01329,
http://dx.doi.org/10.1186/cc2817,https://ccforum.biomedcentral.com/track/pdf/10.1186/cc2817
http://dx.doi.org/10.1021/acs.jmedchem.5b01283,
http://dx.doi.org/10.3201/eid2201.150544,https://wwwnc.cdc.gov/eid/article/22/1/pdfs/15-0544.pdf
http://dx.doi.org/10.3201/eid2201.150898,https://wwwnc.cdc.gov/eid/article/22/1/pdfs/15-0898.pdf
http://dx.doi.org/10.3201/eid2201.151055,https://wwwnc.cdc.gov/eid/article/22/1/pdfs/15-1055.pdf
http://dx.doi.org/10.3201/eid2201.151340,https://wwwnc.cdc.gov/eid/article/22/1/pdfs/15-1340.pdf
http://dx.doi.org/10.3201/eid2201.151370,http://www.who.int/csr/disease/coronavirus_infections/mers-5-february-2015.pdf
http://dx.doi.org/10.3201/eid2201.151383,https://wwwnc.cdc.gov/eid/article/22/1/pdfs/15-1383.pdf
http://dx.doi.org/10.3201/eid2201.151384,https://wwwnc.cdc.gov/eid/article/22/1/pdfs/15-1384.pdf
http://dx.doi.org/10.3201/eid2201.151397,https://wwwnc.cdc.gov/eid/article/22/1/pdfs/15-1397.pdf
http://dx.doi.org/10.1007/s10393-015-1060-1,https://link.springer.com/content/pdf/10.1007%2Fs10393-015-1060-1.pdf
http://dx.doi.org/10.1093/nar/gkv1189,https://academic.oup.com/nar/article-pdf/44/D1/D733/9482930/gkv1189.pdf
http://dx.doi.org/10.1093/nar/gkv1290,https://academic.oup.com/nar/article-pdf/44/D1/D7/9483860/gkv1290.pdf
http://dx.doi.org/10.7150/jca.13150,http://www.jcancer.org/v07p0214.pdf
http://dx.doi.org/10.15252/embr.201541678,
http://dx.doi.org/10.1021/acschembio.5b00682,
http://dx.doi.org/10.3201/eid2202.151700,https://wwwnc.cdc.gov/eid/article/22/2/pdfs/15-1700.pdf
http://dx.doi.org/10.1586/14760584.2015.955478,http://europepmc.org/articles/pmc4743591?pdf=render
http://dx.doi.org/10.7150/jca.12899,https://www.jcancer.org/v07p0241.pdf
http://dx.doi.org/10.3201/eid2203.151437,https://wwwnc.cdc.gov/eid/article/22/3/pdfs/15-1437.pdf
http://dx.doi.org/10.3201/eid2203.151049,https://wwwnc.cdc.gov/eid/article/22/3/pdfs/15-1049.pdf
http://dx.doi.org/10.3201/eid2203.151284,https://wwwnc.cdc.gov/eid/article/22/3/pdfs/15-1284.pdf
http://dx.doi.org/10.7150/thno.13352,
http://dx.doi.org/10.1186/s13054-016-1234-4,https://ccforum.biomedcentral.com/track/pdf/10.1186/s13054-016-1234-4
http://dx.doi.org/10.3201/eid2204.151073,https://wwwnc.cdc.gov/eid/article/22/4/pdfs/15-1073.pdf
http://dx.doi.org/10.3201/eid2204.152065,https://wwwnc.cdc.gov/eid/article/22/4/pdfs/15-2065.pdf
http://dx.doi.org/10.3201/eid2204.151887,
http://dx.doi.org/10.3201/eid2204.151852,https://wwwnc.cdc.gov/eid/article/22/4/pdfs/15-1852.pdf
http://dx.doi.org/10.3201/eid2204.150976,https://wwwnc.cdc.gov/eid/article/22/4/pdfs/15-0976.pdf
http://dx.doi.org/10.3201/eid2204.151615,https://wwwnc.cdc.gov/eid/article/22/4/pdfs/15-1615.pdf
http://dx.doi.org/10.7150/ijbs.13764,http://www.ijbs.com/v12p0359.pdf
http://dx.doi.org/10.1186/1471-2105-5-96,https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/1471-2105-5-96
http://dx.doi.org/10.3201/eid1906.121020,
http://dx.doi.org/10.3201/eid1906.AC1906,
http://dx.doi.org/10.4137/BBI.S37223,https://journals.sagepub.com/doi/pdf/10.4137/BBI.S37223
http://dx.doi.org/10.1007/s11468-013-9660-5,https://link.springer.com/content/pdf/10.1007%2Fs11468-013-9660-5.pdf
http://dx.doi.org/10.1111/jvim.12375,http://europepmc.org/articles/pmc4857940?pdf=render
http://dx.doi.org/10.1111/jvim.12378,http://europepmc.org/articles/pmc4857947?pdf=render
http://dx.doi.org/10.1111/jvim.12278,http://europepmc.org/articles/pmc4857967?pdf=render
http://dx.doi.org/10.1111/jvim.12480,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jvim.12480
http://dx.doi.org/10.1111/jvim.12531,
http://dx.doi.org/10.3201/eid2205.151797,https://wwwnc.cdc.gov/eid/article/22/5/pdfs/15-1797.pdf
http://dx.doi.org/10.1021/acs.estlett.6b00105,
http://dx.doi.org/10.1038/nature16450,http://europepmc.org/articles/pmc4869849?pdf=render
http://dx.doi.org/10.1080/15459624.2015.1043050,https://www.tandfonline.com/doi/pdf/10.1080/15459624.2015.1043050?needAccess=true
http://dx.doi.org/10.3201/eid2206.151592,https://wwwnc.cdc.gov/eid/article/22/6/pdfs/15-1592.pdf
http://dx.doi.org/10.3201/eid2206.160192,https://wwwnc.cdc.gov/eid/article/22/6/pdfs/16-0192.pdf
http://dx.doi.org/10.3201/eid2206.152113,https://wwwnc.cdc.gov/eid/article/22/6/pdfs/15-2113.pdf
http://dx.doi.org/10.3201/eid2206.160064,https://wwwnc.cdc.gov/eid/article/22/6/pdfs/16-0064.pdf
http://dx.doi.org/10.3201/eid2206.AC2206,https://wwwnc.cdc.gov/eid/article/22/6/pdfs/ac-2206.pdf
http://dx.doi.org/10.3201/eid2206.160010,https://wwwnc.cdc.gov/eid/article/22/6/pdfs/16-0010.pdf
http://dx.doi.org/10.3201/eid2206.151521,https://wwwnc.cdc.gov/eid/article/22/6/pdfs/15-1521.pdf
http://dx.doi.org/10.3201/eid2206.160007,https://wwwnc.cdc.gov/eid/article/22/6/pdfs/16-0007.pdf
http://dx.doi.org/10.4137/CIN.S39071,
http://dx.doi.org/10.1111/jvim.12323,http://europepmc.org/articles/pmc4895466?pdf=render
http://dx.doi.org/10.1111/jvim.12396,http://europepmc.org/articles/pmc4895567?pdf=render
http://dx.doi.org/10.1111/jvim.12451,http://europepmc.org/articles/pmc4895607?pdf=render
http://dx.doi.org/10.1038/mi.2015.127,https://www.nature.com/articles/mi2015127.pdf
http://dx.doi.org/10.3201/eid2207.160168,https://wwwnc.cdc.gov/eid/article/22/7/pdfs/16-0168.pdf
http://dx.doi.org/10.3201/eid2207.160179,https://wwwnc.cdc.gov/eid/article/22/7/pdfs/16-0179.pdf
http://dx.doi.org/10.3201/eid2207.160040,https://wwwnc.cdc.gov/eid/article/22/7/pdfs/16-0040.pdf
http://dx.doi.org/10.3201/eid2207.160022,https://wwwnc.cdc.gov/eid/article/22/7/pdfs/16-0022.pdf
http://dx.doi.org/10.3201/eid2207.150441,https://wwwnc.cdc.gov/eid/article/22/7/pdfs/15-0441.pdf
http://dx.doi.org/10.3201/eid2207.151791,https://wwwnc.cdc.gov/eid/article/22/7/pdfs/15-1791.pdf
http://dx.doi.org/10.1038/nature11783,http://europepmc.org/articles/pmc4931921?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2009.00095.x,http://europepmc.org/articles/pmc4940803?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2011.00292.x,http://europepmc.org/articles/pmc4941093?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2009.00101.x,http://europepmc.org/articles/pmc4941551?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2011.00198.x,http://europepmc.org/articles/pmc4941587?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2011.00319.x,http://europepmc.org/articles/pmc4941671?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2012.00336.x,http://europepmc.org/articles/pmc4941672?pdf=render
http://dx.doi.org/10.1111/irv.12003,http://europepmc.org/articles/pmc4941746?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2012.00379.x,http://europepmc.org/articles/pmc4941754?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2007.00016.x,http://europepmc.org/articles/pmc4941878?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2007.00020.x,http://europepmc.org/articles/pmc4941879?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2008.00036.x,http://europepmc.org/articles/pmc4941886?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2007.00027.x,http://europepmc.org/articles/pmc4941887?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2008.00051.x,http://europepmc.org/articles/pmc4941897?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2008.00062.x,http://europepmc.org/articles/pmc4941901?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2009.00119.x,http://europepmc.org/articles/pmc4941949?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2010.00158.x,http://europepmc.org/articles/pmc4942009?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2011.00234.x,http://europepmc.org/articles/pmc4942041?pdf=render
http://dx.doi.org/10.5339/qmj.2016.4,http://europepmc.org/articles/pmc4951748?pdf=render
http://dx.doi.org/10.1111/j.1750-2659.2011.00277.x,http://europepmc.org/articles/pmc4954460?pdf=render
http://dx.doi.org/10.11124/jbisrir-2013-801,
http://dx.doi.org/10.3201/eid2208.160270,https://wwwnc.cdc.gov/eid/article/22/8/pdfs/16-0270.pdf
http://dx.doi.org/10.3201/eid2208.152015,https://wwwnc.cdc.gov/eid/article/22/8/pdfs/15-2015.pdf
http://dx.doi.org/10.3201/eid2208.151949,https://wwwnc.cdc.gov/eid/article/22/8/pdfs/15-1949.pdf
http://dx.doi.org/10.3201/eid2208.160229,https://wwwnc.cdc.gov/eid/article/22/8/pdfs/16-0229.pdf
http://dx.doi.org/10.12659/MSM.896985,http://europepmc.org/articles/pmc4982531?pdf=render
http://dx.doi.org/10.1007/s10961-006-9016-9,https://link.springer.com/content/pdf/10.1007%2Fs10961-006-9016-9.pdf
http://dx.doi.org/10.1111/j.1750-2659.2012.00344.x,http://europepmc.org/articles/pmc4986582?pdf=render
http://dx.doi.org/10.3201/eid2209.152116,https://wwwnc.cdc.gov/eid/article/22/9/pdfs/15-2116.pdf
http://dx.doi.org/10.3201/eid2209.151164,https://wwwnc.cdc.gov/eid/article/22/9/pdfs/15-1164.pdf
http://dx.doi.org/10.1038/nature16988,https://www.nature.com/articles/nature16988.pdf
http://dx.doi.org/10.3109/1040841X.2015.1070115,https://www.tandfonline.com/doi/pdf/10.3109/1040841X.2015.1070115?needAccess=true
http://dx.doi.org/10.1302/2046-3758.59.BJR-2016-0027.R1,
http://dx.doi.org/10.4137/BCI.S30379,https://journals.sagepub.com/doi/pdf/10.4137/BCI.S30379
http://dx.doi.org/10.3201/eid2210.151956,
http://dx.doi.org/10.3201/eid2210.160218,https://wwwnc.cdc.gov/eid/article/22/10/pdfs/16-0218.pdf
http://dx.doi.org/10.3201/eid2210.160795,https://wwwnc.cdc.gov/eid/article/22/10/pdfs/16-0795.pdf
http://dx.doi.org/10.3201/eid2210.160706,https://wwwnc.cdc.gov/eid/article/22/10/pdfs/16-0706.pdf
http://dx.doi.org/10.3201/eid2210.151121,https://wwwnc.cdc.gov/eid/article/22/10/pdfs/15-1121.pdf
http://dx.doi.org/10.2337/db16-0234,https://diabetes.diabetesjournals.org/content/diabetes/65/11/3418.full.pdf
http://dx.doi.org/10.3201/eid2211.161042,https://wwwnc.cdc.gov/eid/article/22/11/pdfs/16-1042.pdf
http://dx.doi.org/10.3201/eid2211.160920,https://wwwnc.cdc.gov/eid/article/22/11/pdfs/16-0920.pdf
http://dx.doi.org/10.3201/eid2211.AC2211,https://wwwnc.cdc.gov/eid/article/22/11/pdfs/ac-2211.pdf
http://dx.doi.org/10.3201/eid2211.160687,
http://dx.doi.org/10.1021/acsami.6b09263,
http://dx.doi.org/10.1186/1471-2334-4-3,https://bmcinfectdis.biomedcentral.com/track/pdf/10.1186/1471-2334-4-3
http://dx.doi.org/10.1093/nar/gkw825,https://academic.oup.com/nar/article-pdf/44/20/9831/9598645/gkw825.pdf
http://dx.doi.org/10.3201/eid2301.161081,https://wwwnc.cdc.gov/eid/article/23/1/pdfs/16-1081.pdf
http://dx.doi.org/10.3201/eid2301.161313,https://wwwnc.cdc.gov/eid/article/23/1/pdfs/16-1313.pdf
http://dx.doi.org/10.3201/eid2212.160123,https://wwwnc.cdc.gov/eid/article/22/12/pdfs/16-0123.pdf
http://dx.doi.org/10.3201/eid2212.160382,https://wwwnc.cdc.gov/eid/article/22/12/pdfs/16-0382.pdf
http://dx.doi.org/10.3201/eid2212.160979,
http://dx.doi.org/10.1093/nar/gkw1065,https://academic.oup.com/nar/article-pdf/45/D1/D482/8846723/gkw1065.pdf
http://dx.doi.org/10.1038/cddis.2016.326,https://www.nature.com/articles/cddis2016326.pdf
http://dx.doi.org/10.12659/MSM.899848,http://europepmc.org/articles/pmc5317282?pdf=render
http://dx.doi.org/10.3201/eid2302.161072,
http://dx.doi.org/10.3201/eid2302.161239,https://wwwnc.cdc.gov/eid/article/23/2/pdfs/16-1239.pdf
http://dx.doi.org/10.3201/eid2304.161793,https://wwwnc.cdc.gov/eid/article/23/4/pdfs/16-1793.pdf
http://dx.doi.org/10.3201/eid2304.AC2304,https://wwwnc.cdc.gov/eid/article/23/4/pdfs/ac-2304.pdf
http://dx.doi.org/10.3201/eid2303.161285,
http://dx.doi.org/10.1038/nature12711,https://www.nature.com/articles/nature12711.pdf
http://dx.doi.org/10.3201/eid2305.160768,
http://dx.doi.org/10.1038/nsmb.3371,http://europepmc.org/articles/pmc5405867?pdf=render
http://dx.doi.org/10.1093/ofid/ofx041,https://academic.oup.com/ofid/article-pdf/4/2/ofx041/13621108/ofx041.pdf
http://dx.doi.org/10.21010/ajtcam.v14i3.17,https://journals.athmsi.org/index.php/ajtcam/article/download/4670/pdf/
http://dx.doi.org/10.3201/eid2306.160120,
http://dx.doi.org/10.3201/eid2306.170062,https://wwwnc.cdc.gov/eid/article/23/6/pdfs/17-0062.pdf
http://dx.doi.org/10.3201/eid2306.170096,https://wwwnc.cdc.gov/eid/article/23/6/pdfs/17-0096.pdf
http://dx.doi.org/10.1021/acscentsci.7b00104,https://pubs.acs.org/doi/pdf/10.1021/acscentsci.7b00104
http://dx.doi.org/10.1093/nar/gki193,https://academic.oup.com/nar/article-pdf/33/1/439/7125375/gki193.pdf
http://dx.doi.org/10.1093/nar/gni004,https://academic.oup.com/nar/article-pdf/33/1/e6/7125483/gni004.pdf
http://dx.doi.org/10.1089/nat.2016.0652,https://www.liebertpub.com/doi/pdf/10.1089/nat.2016.0652
http://dx.doi.org/10.1038/nature22337,http://europepmc.org/articles/pmc5473467?pdf=render
http://dx.doi.org/10.5339/qmj.2017.swacelso.2,
http://dx.doi.org/10.5339/qmj.2017.swacelso.5,
http://dx.doi.org/10.5339/qmj.2017.swacelso.10,
http://dx.doi.org/10.5339/qmj.2017.swacelso.73,
http://dx.doi.org/10.1021/acschembio.7b00052,https://pubs.acs.org/doi/pdf/10.1021/acschembio.7b00052
http://dx.doi.org/10.1093/nar/gni015,https://academic.oup.com/nar/article-pdf/33/2/e13/9491629/gni015.pdf
http://dx.doi.org/10.1093/nar/gni034,https://academic.oup.com/nar/article-pdf/33/3/e33/3658023/gni034.pdf
http://dx.doi.org/10.3201/eid2307.170019,https://wwwnc.cdc.gov/eid/article/23/7/pdfs/17-0019.pdf
http://dx.doi.org/10.3201/eid2307.170310,https://wwwnc.cdc.gov/eid/article/23/7/pdfs/17-0310.pdf
http://dx.doi.org/10.3201/eid2307.170311,https://wwwnc.cdc.gov/eid/article/23/7/pdfs/17-0311.pdf
http://dx.doi.org/10.1155/S1110724304307084,http://downloads.hindawi.com/journals/bmri/2004/796530.pdf
http://dx.doi.org/10.1038/emi.2017.50,https://www.tandfonline.com/doi/pdf/10.1038/emi.2017.50?needAccess=true
http://dx.doi.org/10.1038/nature23010,http://europepmc.org/articles/pmc5538736?pdf=render
http://dx.doi.org/10.3201/eid2308.161358,https://wwwnc.cdc.gov/eid/article/23/8/pdfs/16-1358.pdf
http://dx.doi.org/10.1038/nature17180,https://zenodo.org/record/1233341/files/article.pdf
http://dx.doi.org/10.1038/nature22975,http://europepmc.org/articles/pmc5570460?pdf=render
http://dx.doi.org/10.3201/eid2309.170915,https://wwwnc.cdc.gov/eid/article/23/9/pdfs/17-0915.pdf
http://dx.doi.org/10.3201/eid2309.170342,https://wwwnc.cdc.gov/eid/article/23/9/pdfs/17-0342.pdf
http://dx.doi.org/10.3201/eid2309.170365,https://wwwnc.cdc.gov/eid/article/23/9/pdfs/17-0365.pdf
